RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_ADJUSTED,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_BUTTON_0_PRESS,CURRENT_FIX_BUTTON_1_PRESS,CURRENT_FIX_BUTTON_2_PRESS,CURRENT_FIX_BUTTON_3_PRESS,CURRENT_FIX_BUTTON_4_PRESS,CURRENT_FIX_BUTTON_5_PRESS,CURRENT_FIX_BUTTON_6_PRESS,CURRENT_FIX_BUTTON_7_PRESS,CURRENT_FIX_BUTTON_8_PRESS,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_END_OTHER,CURRENT_FIX_INDEX,CURRENT_FIX_INPUT_EVENTS,CURRENT_FIX_INTEREST_AREAS,CURRENT_FIX_INTEREST_AREA_DATA,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_GROUP,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_INTEREST_AREA_X_OFFSET,CURRENT_FIX_INTEREST_AREA_Y_OFFSET,CURRENT_FIX_IS_RT_END,CURRENT_FIX_LABEL,CURRENT_FIX_MSG_COUNT,CURRENT_FIX_MSG_LIST_TEXT,CURRENT_FIX_MSG_LIST_TIME,CURRENT_FIX_MSG_TEXT_1,CURRENT_FIX_MSG_TIME_1,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,CURRENT_FIX_PUPIL,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_REFIX_PREV_INTEREST_AREA,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_START,CURRENT_FIX_START_OTHER,CURRENT_FIX_TRIAL_SPAN,CURRENT_FIX_X,CURRENT_FIX_X_OTHER,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_OTHER,CURRENT_FIX_Y_RESOLUTION,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LAST_BUTTON_PRESSED,LAST_BUTTON_PRESSED_TIME,LAST_BUTTON_RELEASED,LAST_BUTTON_RELEASED_TIME,LAST_BUTTON_TIME,NEXT_FIX_ANGLE,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_END_OTHER,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DATA,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_GROUP,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_PIXEL_AREA,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_START_OTHER,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_OTHER,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_OTHER,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_ANGLE,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_END_OTHER,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DATA,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_GROUP,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_START_OTHER,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_OTHER,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_OTHER,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
anders,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,4986,NA,11,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4838 ms,0,[],[],NA,NA,NA,NA,NA,608300,NA,NA,NA,NA,NA,4838,NA,SPAN_NONE,50800,NA,5130,-85630,NA,4445,anders.EDF,LEFT,RECORDING_SESSION,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,9384,AFTER,UP,"0,78",202,5204,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5004 ms,0,[],[],NA,NA,NA,NA,NA,606900,NA,NA,NA,5004,NA,SPAN_NONE,50530,NA,5170,-89130,NA,4505,"0,85",9538,4613,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,5002,50390,5180,-89840,4520,11,[],FALSE,Saccade: 4988 ms,0,[],[],NA,NA,NA,NA,NA,NA,6799,[ ],NA,NA,NA,4988,50800,5140,-86050,4460,"-121,25",NONE,DOWN,"4,24",130,4794,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4666 ms,0,[],[],NA,NA,NA,NA,NA,606500,NA,NA,NA,4666,NA,SPAN_NONE,39570,NA,5070,-69820,NA,4270,"3,71","55,44",13184,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4836,50190,5120,-83190,4420,10,[],FALSE,Saccade: 4796 ms,0,[],[],NA,NA,NA,NA,NA,NA,32860,[ ],NA,NA,NA,4796,39480,5070,-69930,4270,15,Trial: 1,747615,NA,NA,NA,NA
anders,1,FALSE,AFTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,5204,NA,12,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5004 ms,0,[],[],NA,NA,NA,NA,NA,606900,NA,NA,NA,NA,NA,5004,NA,SPAN_NONE,50530,NA,5170,-89130,NA,4505,anders.EDF,LEFT,RECORDING_SESSION,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,-10793,BEFORE,DOWN,"1,36",124,5550,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5428 ms,0,[],[],NA,NA,NA,NA,NA,604000,NA,NA,NA,5428,NA,SPAN_NONE,48370,NA,5130,-83340,NA,4430,"1,26",-11793,31057,116,5354,5240,TRUE,DOWN,222,[ ],NA,NA,NA,5426,47660,5130,-82720,4420,12,[],FALSE,Saccade: 5206 ms,0,[],[],NA,NA,NA,NA,NA,NA,83785,[ ],NA,NA,NA,5206,50690,5160,-87670,4490,"-86,17",NONE,DOWN,"0,78",150,4986,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4838 ms,0,[],[],NA,NA,NA,NA,NA,608300,NA,NA,NA,4838,NA,SPAN_NONE,50800,NA,5130,-85630,NA,4445,"0,85","95,38",4613,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,5002,50390,5180,-89840,4520,11,[],FALSE,Saccade: 4988 ms,0,[],[],NA,NA,NA,NA,NA,NA,6799,[ ],NA,NA,NA,4988,50800,5140,-86050,4460,15,Trial: 1,747615,NA,NA,NA,NA
anders,1,FALSE,BEFORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,5550,NA,13,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5428 ms,0,[],[],NA,NA,NA,NA,NA,604000,NA,NA,NA,NA,NA,5428,NA,SPAN_NONE,48370,NA,5130,-83340,NA,4430,anders.EDF,LEFT,RECORDING_SESSION,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,3750,AFTER,NA,"0,44",390,5946,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5558 ms,0,[],[],NA,NA,NA,NA,NA,611500,NA,NA,NA,5558,NA,SPAN_NONE,50150,NA,5125,-84520,NA,4430,"0,18",2356,3238,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5556,49670,5130,-83730,4430,13,[],FALSE,Saccade: 5552 ms,0,[],[],NA,NA,NA,NA,NA,NA,3418,[ ],NA,NA,NA,5552,48820,5130,-83410,4430,"72,07",AFTER,UP,"1,36",202,5204,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5004 ms,0,[],[],NA,NA,NA,NA,NA,606900,NA,NA,NA,5004,NA,SPAN_NONE,50530,NA,5170,-89130,NA,4505,"1,26","-117,93",31057,116,5354,5240,TRUE,DOWN,222,[ ],NA,NA,NA,5426,47660,5130,-82720,4420,12,[],FALSE,Saccade: 5206 ms,0,[],[],NA,NA,NA,NA,NA,NA,83785,[ ],NA,NA,NA,5206,50690,5160,-87670,4490,15,Trial: 1,747615,NA,NA,NA,NA
anders,1,FALSE,AFTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,5946,NA,14,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5558 ms,0,[],[],NA,NA,NA,NA,NA,611500,NA,NA,NA,NA,NA,5558,NA,SPAN_NONE,50150,NA,5125,-84520,NA,4430,anders.EDF,LEFT,RECORDING_SESSION,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,-5206,BOTH,NA,"0,15",642,6776,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 6136 ms,0,[],[],NA,NA,NA,NA,NA,574100,NA,NA,NA,6136,NA,SPAN_NONE,50610,NA,5125,-84010,NA,4430,"0,19",12533,32731,94,6076,5984,TRUE,NA,188,[ ],NA,NA,NA,6134,50110,5130,-83890,4430,14,[],FALSE,Saccade: 5948 ms,1,[TRIAL OK],[5991],NA,NA,NA,NA,NA,NA,78635,[ ],NA,NA,NA,5948,50660,5120,-83220,4420,"-142,50",BEFORE,NA,"0,44",124,5550,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5428 ms,0,[],[],NA,NA,NA,NA,NA,604000,NA,NA,NA,5428,NA,SPAN_NONE,48370,NA,5130,-83340,NA,4430,"0,18","23,56",3238,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5556,49670,5130,-83730,4430,13,[],FALSE,Saccade: 5552 ms,0,[],[],NA,NA,NA,NA,NA,NA,3418,[ ],NA,NA,NA,5552,48820,5130,-83410,4430,15,Trial: 1,747615,NA,NA,NA,NA
anders,1,FALSE,BOTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,6776,NA,15,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 6136 ms,0,[],[],NA,NA,NA,NA,NA,574100,NA,NA,NA,NA,NA,6136,NA,SPAN_NONE,50610,NA,5125,-84010,NA,4430,anders.EDF,LEFT,RECORDING_SESSION,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,17",14410,26980,96,6904,6810,TRUE,NA,210,[ ],NA,NA,NA,6986,50260,5120,-83740,4420,15,[],FALSE,Saccade: 6778 ms,0,[],[],NA,NA,NA,NA,NA,NA,94155,[ ],NA,NA,NA,6778,50980,5120,-83290,4420,"127,94",AFTER,NA,"0,15",390,5946,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5558 ms,0,[],[],NA,NA,NA,NA,NA,611500,NA,NA,NA,5558,NA,SPAN_NONE,50150,NA,5125,-84520,NA,4430,"0,19","125,33",32731,94,6076,5984,TRUE,NA,188,[ ],NA,NA,NA,6134,50110,5130,-83890,4430,14,[],FALSE,Saccade: 5948 ms,1,[TRIAL OK],[5991],NA,NA,NA,NA,NA,NA,78635,[ ],NA,NA,NA,5948,50660,5120,-83220,4420,15,Trial: 1,747615,NA,NA,NA,NA
anders,2,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,350,NA,1,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 18 ms,2,"[SYNCTIME 446488, stimuli\f_pl_o1_dir_+o.avi]","[112, 112]",SYNCTIME 446488,112,NA,NA,NA,565000,NA,NA,NA,NA,NA,18,NA,SPAN_NONE,46670,NA,5100,-78250,NA,4365,anders.EDF,LEFT,RECORDING_SESSION,TRUE,763120,NA,Full Trial Period,TRUE,756743,NA,NA,NA,NA,NA,4951,NONE,UP,"0,62",174,540,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 368 ms,0,[],[],NA,NA,NA,NA,NA,550300,NA,NA,NA,368,NA,SPAN_NONE,48740,NA,5105,-80330,NA,4390,"0,83",6483,4851,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,366,48860,5110,-80710,4390,1,[],FALSE,Saccade: 352 ms,0,[],[],NA,NA,NA,NA,NA,NA,6601,[ ],NA,NA,NA,352,47050,5090,-77410,4350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Trial: 2,756743,NA,NA,NA,NA
anders,2,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,540,NA,2,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 368 ms,0,[],[],NA,NA,NA,NA,NA,550300,NA,NA,NA,NA,NA,368,NA,SPAN_NONE,48740,NA,5105,-80330,NA,4390,anders.EDF,LEFT,RECORDING_SESSION,TRUE,763120,NA,Full Trial Period,TRUE,756743,NA,NA,NA,NA,NA,7202,AFTER,UP,"1,25",552,1110,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 560 ms,0,[],[],NA,NA,NA,NA,NA,564000,NA,NA,NA,560,NA,SPAN_NONE,50710,NA,5135,-85570,NA,4450,"1,07",6303,5502,NA,NA,NA,FALSE,UP,18,[ ],NA,NA,NA,558,51370,5130,-84680,4440,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,8251,[ ],NA,NA,NA,542,48880,5110,-80460,4390,"-130,49",NONE,DOWN,"0,62",334,350,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 18 ms,2,"[SYNCTIME 446488, stimuli\f_pl_o1_dir_+o.avi]","[112, 112]",SYNCTIME 446488,112,NA,NA,NA,565000,NA,NA,NA,18,NA,SPAN_NONE,46670,NA,5100,-78250,NA,4365,"0,83","64,83",4851,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,366,48860,5110,-80710,4390,1,[],FALSE,Saccade: 352 ms,0,[],[],NA,NA,NA,NA,NA,NA,6601,[ ],NA,NA,NA,352,47050,5090,-77410,4350,9,Trial: 2,756743,NA,NA,NA,NA
anders,2,FALSE,AFTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,1110,NA,3,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 560 ms,0,[],[],NA,NA,NA,NA,NA,564000,NA,NA,NA,NA,NA,560,NA,SPAN_NONE,50710,NA,5135,-85570,NA,4450,anders.EDF,LEFT,RECORDING_SESSION,TRUE,763120,NA,Full Trial Period,TRUE,756743,NA,NA,NA,NA,NA,6350,BOTH,UP,"0,50",1046,2338,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1294 ms,0,[],[],NA,NA,NA,NA,NA,573800,NA,NA,NA,1294,NA,SPAN_NONE,51870,NA,5160,-87590,NA,4490,"0,79",9000,28761,80,1220,1142,TRUE,UP,182,[ ],NA,NA,NA,1292,51050,5170,-88880,4510,3,[],FALSE,Saccade: 1112 ms,0,[],[],NA,NA,NA,NA,NA,NA,79712,[ ],NA,NA,NA,1112,51050,5140,-85350,4450,"-107,98",NONE,DOWN,"1,25",174,540,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 368 ms,0,[],[],NA,NA,NA,NA,NA,550300,NA,NA,NA,368,NA,SPAN_NONE,48740,NA,5105,-80330,NA,4390,"1,07","63,03",5502,NA,NA,NA,FALSE,UP,18,[ ],NA,NA,NA,558,51370,5130,-84680,4440,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,8251,[ ],NA,NA,NA,542,48880,5110,-80460,4390,9,Trial: 2,756743,NA,NA,NA,NA
anders,2,FALSE,BOTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046,2338,NA,4,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1294 ms,0,[],[],NA,NA,NA,NA,NA,573800,NA,NA,NA,NA,NA,1294,NA,SPAN_NONE,51870,NA,5160,-87590,NA,4490,anders.EDF,LEFT,RECORDING_SESSION,TRUE,763120,NA,Full Trial Period,TRUE,756743,NA,NA,NA,NA,NA,-10200,BEFORE,DOWN,"4,32",398,2944,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2548 ms,0,[],[],NA,NA,NA,NA,NA,602100,NA,NA,NA,2548,NA,SPAN_NONE,47300,NA,5025,-69160,NA,4240,"3,87",-10099,33965,106,2478,2374,TRUE,DOWN,208,[ ],NA,NA,NA,2546,47840,5030,-70060,4250,4,[],FALSE,Saccade: 2340 ms,0,[],[],NA,NA,NA,NA,NA,NA,81551,[ ],NA,NA,NA,2340,51590,5140,-86620,4470,"-116,50",AFTER,DOWN,"0,50",552,1110,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 560 ms,0,[],[],NA,NA,NA,NA,NA,564000,NA,NA,NA,560,NA,SPAN_NONE,50710,NA,5135,-85570,NA,4450,"0,79","90,00",28761,80,1220,1142,TRUE,UP,182,[ ],NA,NA,NA,1292,51050,5170,-88880,4510,3,[],FALSE,Saccade: 1112 ms,0,[],[],NA,NA,NA,NA,NA,NA,79712,[ ],NA,NA,NA,1112,51050,5140,-85350,4450,9,Trial: 2,756743,NA,NA,NA,NA
anders,2,FALSE,BEFORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,2944,NA,5,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2548 ms,0,[],[],NA,NA,NA,NA,NA,602100,NA,NA,NA,NA,NA,2548,NA,SPAN_NONE,47300,NA,5025,-69160,NA,4240,anders.EDF,LEFT,RECORDING_SESSION,TRUE,763120,NA,Full Trial Period,TRUE,756743,NA,NA,NA,NA,NA,7578,AFTER,UP,"3,56",912,3906,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2996 ms,0,[],[],NA,NA,NA,NA,NA,580700,NA,NA,NA,2996,NA,SPAN_NONE,51740,NA,5115,-84140,NA,4430,"3,44",7499,10458,NA,NA,NA,FALSE,UP,50,[ ],NA,NA,NA,2994,51690,5110,-82790,4420,5,[],FALSE,Saccade: 2946 ms,0,[],[],NA,NA,NA,NA,NA,NA,27246,[ ],NA,NA,NA,2946,47180,5020,-68430,4230,"78,00",BOTH,UP,"4,32",1046,2338,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1294 ms,0,[],[],NA,NA,NA,NA,NA,573800,NA,NA,NA,1294,NA,SPAN_NONE,51870,NA,5160,-87590,NA,4490,"3,87","-100,99",33965,106,2478,2374,TRUE,DOWN,208,[ ],NA,NA,NA,2546,47840,5030,-70060,4250,4,[],FALSE,Saccade: 2340 ms,0,[],[],NA,NA,NA,NA,NA,NA,81551,[ ],NA,NA,NA,2340,51590,5140,-86620,4470,9,Trial: 2,756743,NA,NA,NA,NA
