RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_DATA,CURRENT_SAC_END_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_X_OFFSET,CURRENT_SAC_END_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_INPUT_EVENTS,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_LIST_TEXT,CURRENT_SAC_MSG_LIST_TIME,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_DATA,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_X_OFFSET,CURRENT_SAC_START_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INDEX,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INDEX,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
anders,1,FALSE,0.85,9538,4613,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,NA,NA,NA,5002,50390,5180,-89840,4520,11,[],FALSE,Saccade: 4988 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,6799,752609,[ ],NA,NA,NA,NA,NA,NA,4988,50800,5140,-86050,4460,anders.EDF,LEFT,TRUE,754604,NA,Full Trial Period,TRUE,747615,AFTER,202,5204,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5004 ms,0,[],[],NA,NA,NA,NA,606900,NA,NA,NA,5004,SPAN_NONE,50530,5170,-89130,4505,"1,26",-11793,31057,116,5354,5240,TRUE,DOWN,222,[ ],NA,NA,NA,5426,47660,5130,-82720,4420,12,[],FALSE,Saccade: 5206 ms,0,[],[],NA,NA,NA,NA,NA,NA,83785,752843,[ ],NA,NA,NA,5206,50690,5160,-87670,4490,NONE,150,4986,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4838 ms,0,[],[],NA,NA,NA,NA,608300,NA,NA,NA,4838,SPAN_NONE,50800,5130,-85630,4445,"3,71",5544,13184,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4836,50190,5120,-83190,4420,10,[],FALSE,Saccade: 4796 ms,0,[],[],NA,NA,NA,NA,NA,NA,32860,752425,[ ],NA,NA,NA,4796,39480,5070,-69930,4270,Trial: 1,15,747615,NA,NA,NA,NA
anders,1,FALSE,1.26,-11793,31057,116,5354,5240,TRUE,DOWN,222,[ ],NA,NA,NA,NA,NA,NA,5426,47660,5130,-82720,4420,12,[],FALSE,Saccade: 5206 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,83785,752843,[ ],NA,NA,NA,NA,NA,NA,5206,50690,5160,-87670,4490,anders.EDF,LEFT,TRUE,754604,NA,Full Trial Period,TRUE,747615,BEFORE,124,5550,13,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5428 ms,0,[],[],NA,NA,NA,NA,604000,NA,NA,NA,5428,SPAN_NONE,48370,5130,-83340,4430,"0,18",2356,3238,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5556,49670,5130,-83730,4430,13,[],FALSE,Saccade: 5552 ms,0,[],[],NA,NA,NA,NA,NA,NA,3418,753171,[ ],NA,NA,NA,5552,48820,5130,-83410,4430,AFTER,202,5204,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5004 ms,0,[],[],NA,NA,NA,NA,606900,NA,NA,NA,5004,SPAN_NONE,50530,5170,-89130,4505,"0,85",9538,4613,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,5002,50390,5180,-89840,4520,11,[],FALSE,Saccade: 4988 ms,0,[],[],NA,NA,NA,NA,NA,NA,6799,752609,[ ],NA,NA,NA,4988,50800,5140,-86050,4460,Trial: 1,15,747615,NA,NA,NA,NA
anders,1,FALSE,0.18,2356,3238,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,NA,NA,NA,5556,49670,5130,-83730,4430,13,[],FALSE,Saccade: 5552 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,3418,753171,[ ],NA,NA,NA,NA,NA,NA,5552,48820,5130,-83410,4430,anders.EDF,LEFT,TRUE,754604,NA,Full Trial Period,TRUE,747615,AFTER,390,5946,14,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5558 ms,0,[],[],NA,NA,NA,NA,611500,NA,NA,NA,5558,SPAN_NONE,50150,5125,-84520,4430,"0,19",12533,32731,94,6076,5984,TRUE,NA,188,[ ],NA,NA,NA,6134,50110,5130,-83890,4430,14,[],FALSE,Saccade: 5948 ms,1,[TRIAL OK],[5991],TRIAL OK,5991,NA,NA,NA,NA,78635,753587,[ ],NA,NA,NA,5948,50660,5120,-83220,4420,BEFORE,124,5550,13,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5428 ms,0,[],[],NA,NA,NA,NA,604000,NA,NA,NA,5428,SPAN_NONE,48370,5130,-83340,4430,"1,26",-11793,31057,116,5354,5240,TRUE,DOWN,222,[ ],NA,NA,NA,5426,47660,5130,-82720,4420,12,[],FALSE,Saccade: 5206 ms,0,[],[],NA,NA,NA,NA,NA,NA,83785,752843,[ ],NA,NA,NA,5206,50690,5160,-87670,4490,Trial: 1,15,747615,NA,NA,NA,NA
anders,1,FALSE,0.19,12533,32731,94,6076,5984,TRUE,NA,188,[ ],NA,NA,NA,NA,NA,NA,6134,50110,5130,-83890,4430,14,[],FALSE,Saccade: 5948 ms,1,[TRIAL OK],[5991],TRIAL OK,5991,NA,NA,NA,NA,NA,NA,78635,753587,[ ],NA,NA,NA,NA,NA,NA,5948,50660,5120,-83220,4420,anders.EDF,LEFT,TRUE,754604,NA,Full Trial Period,TRUE,747615,BOTH,642,6776,15,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 6136 ms,0,[],[],NA,NA,NA,NA,574100,NA,NA,NA,6136,SPAN_NONE,50610,5125,-84010,4430,"0,17",14410,26980,96,6904,6810,TRUE,NA,210,[ ],NA,NA,NA,6986,50260,5120,-83740,4420,15,[],FALSE,Saccade: 6778 ms,0,[],[],NA,NA,NA,NA,NA,NA,94155,754413,[ ],NA,NA,NA,6778,50980,5120,-83290,4420,AFTER,390,5946,14,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5558 ms,0,[],[],NA,NA,NA,NA,611500,NA,NA,NA,5558,SPAN_NONE,50150,5125,-84520,4430,"0,18",2356,3238,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5556,49670,5130,-83730,4430,13,[],FALSE,Saccade: 5552 ms,0,[],[],NA,NA,NA,NA,NA,NA,3418,753171,[ ],NA,NA,NA,5552,48820,5130,-83410,4430,Trial: 1,15,747615,NA,NA,NA,NA
anders,1,FALSE,0.17,14410,26980,96,6904,6810,TRUE,NA,210,[ ],NA,NA,NA,NA,NA,NA,6986,50260,5120,-83740,4420,15,[],FALSE,Saccade: 6778 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,94155,754413,[ ],NA,NA,NA,NA,NA,NA,6778,50980,5120,-83290,4420,anders.EDF,LEFT,TRUE,754604,NA,Full Trial Period,TRUE,747615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOTH,642,6776,15,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 6136 ms,0,[],[],NA,NA,NA,NA,574100,NA,NA,NA,6136,SPAN_NONE,50610,5125,-84010,4430,"0,19",12533,32731,94,6076,5984,TRUE,NA,188,[ ],NA,NA,NA,6134,50110,5130,-83890,4430,14,[],FALSE,Saccade: 5948 ms,1,[TRIAL OK],[5991],TRIAL OK,5991,NA,NA,NA,NA,78635,753587,[ ],NA,NA,NA,5948,50660,5120,-83220,4420,Trial: 1,15,747615,NA,NA,NA,NA
anders,2,FALSE,0.83,6483,4851,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,NA,NA,NA,366,48860,5110,-80710,4390,1,[],FALSE,Saccade: 352 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,6601,757101,[ ],NA,NA,NA,NA,NA,NA,352,47050,5090,-77410,4350,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,NONE,174,540,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 368 ms,0,[],[],NA,NA,NA,NA,550300,NA,NA,NA,368,SPAN_NONE,48740,5105,-80330,4390,"1,07",6303,5502,NA,NA,NA,FALSE,UP,18,[ ],NA,NA,NA,558,51370,5130,-84680,4440,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,8251,757295,[ ],NA,NA,NA,542,48880,5110,-80460,4390,NONE,334,350,1,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 18 ms,2,"[SYNCTIME 446488, stimuli\f_pl_o1_dir_+o.avi]","[112, 112]",SYNCTIME 446488,112,NA,NA,565000,NA,NA,NA,18,SPAN_NONE,46670,5100,-78250,4365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,1.07,6303,5502,NA,NA,NA,FALSE,UP,18,[ ],NA,NA,NA,NA,NA,NA,558,51370,5130,-84680,4440,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,8251,757295,[ ],NA,NA,NA,NA,NA,NA,542,48880,5110,-80460,4390,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,AFTER,552,1110,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 560 ms,0,[],[],NA,NA,NA,NA,564000,NA,NA,NA,560,SPAN_NONE,50710,5135,-85570,4450,"0,79",9000,28761,80,1220,1142,TRUE,UP,182,[ ],NA,NA,NA,1292,51050,5170,-88880,4510,3,[],FALSE,Saccade: 1112 ms,0,[],[],NA,NA,NA,NA,NA,NA,79712,757873,[ ],NA,NA,NA,1112,51050,5140,-85350,4450,NONE,174,540,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 368 ms,0,[],[],NA,NA,NA,NA,550300,NA,NA,NA,368,SPAN_NONE,48740,5105,-80330,4390,"0,83",6483,4851,NA,NA,NA,FALSE,UP,16,[ ],NA,NA,NA,366,48860,5110,-80710,4390,1,[],FALSE,Saccade: 352 ms,0,[],[],NA,NA,NA,NA,NA,NA,6601,757101,[ ],NA,NA,NA,352,47050,5090,-77410,4350,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,0.79,9000,28761,80,1220,1142,TRUE,UP,182,[ ],NA,NA,NA,NA,NA,NA,1292,51050,5170,-88880,4510,3,[],FALSE,Saccade: 1112 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,79712,757873,[ ],NA,NA,NA,NA,NA,NA,1112,51050,5140,-85350,4450,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,BOTH,1046,2338,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1294 ms,0,[],[],NA,NA,NA,NA,573800,NA,NA,NA,1294,SPAN_NONE,51870,5160,-87590,4490,"3,87",-10099,33965,106,2478,2374,TRUE,DOWN,208,[ ],NA,NA,NA,2546,47840,5030,-70060,4250,4,[],FALSE,Saccade: 2340 ms,0,[],[],NA,NA,NA,NA,NA,NA,81551,759105,[ ],NA,NA,NA,2340,51590,5140,-86620,4470,AFTER,552,1110,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 560 ms,0,[],[],NA,NA,NA,NA,564000,NA,NA,NA,560,SPAN_NONE,50710,5135,-85570,4450,"1,07",6303,5502,NA,NA,NA,FALSE,UP,18,[ ],NA,NA,NA,558,51370,5130,-84680,4440,2,[],FALSE,Saccade: 542 ms,0,[],[],NA,NA,NA,NA,NA,NA,8251,757295,[ ],NA,NA,NA,542,48880,5110,-80460,4390,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,3.87,-10099,33965,106,2478,2374,TRUE,DOWN,208,[ ],NA,NA,NA,NA,NA,NA,2546,47840,5030,-70060,4250,4,[],FALSE,Saccade: 2340 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,81551,759105,[ ],NA,NA,NA,NA,NA,NA,2340,51590,5140,-86620,4470,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,BEFORE,398,2944,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2548 ms,0,[],[],NA,NA,NA,NA,602100,NA,NA,NA,2548,SPAN_NONE,47300,5025,-69160,4240,"3,44",7499,10458,NA,NA,NA,FALSE,UP,50,[ ],NA,NA,NA,2994,51690,5110,-82790,4420,5,[],FALSE,Saccade: 2946 ms,0,[],[],NA,NA,NA,NA,NA,NA,27246,759703,[ ],NA,NA,NA,2946,47180,5020,-68430,4230,BOTH,1046,2338,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1294 ms,0,[],[],NA,NA,NA,NA,573800,NA,NA,NA,1294,SPAN_NONE,51870,5160,-87590,4490,"0,79",9000,28761,80,1220,1142,TRUE,UP,182,[ ],NA,NA,NA,1292,51050,5170,-88880,4510,3,[],FALSE,Saccade: 1112 ms,0,[],[],NA,NA,NA,NA,NA,NA,79712,757873,[ ],NA,NA,NA,1112,51050,5140,-85350,4450,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,3.44,7499,10458,NA,NA,NA,FALSE,UP,50,[ ],NA,NA,NA,NA,NA,NA,2994,51690,5110,-82790,4420,5,[],FALSE,Saccade: 2946 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,27246,759703,[ ],NA,NA,NA,NA,NA,NA,2946,47180,5020,-68430,4230,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,AFTER,912,3906,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2996 ms,0,[],[],NA,NA,NA,NA,580700,NA,NA,NA,2996,SPAN_NONE,51740,5115,-84140,4430,"0,81",-11464,36905,88,4030,3944,TRUE,DOWN,192,[ ],NA,NA,NA,4098,51310,5100,-81170,4390,6,[],FALSE,Saccade: 3908 ms,0,[],[],NA,NA,NA,NA,NA,NA,118316,760675,[ ],NA,NA,NA,3908,53030,5120,-84410,4440,BEFORE,398,2944,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2548 ms,0,[],[],NA,NA,NA,NA,602100,NA,NA,NA,2548,SPAN_NONE,47300,5025,-69160,4240,"3,87",-10099,33965,106,2478,2374,TRUE,DOWN,208,[ ],NA,NA,NA,2546,47840,5030,-70060,4250,4,[],FALSE,Saccade: 2340 ms,0,[],[],NA,NA,NA,NA,NA,NA,81551,759105,[ ],NA,NA,NA,2340,51590,5140,-86620,4470,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,0.81,-11464,36905,88,4030,3944,TRUE,DOWN,192,[ ],NA,NA,NA,NA,NA,NA,4098,51310,5100,-81170,4390,6,[],FALSE,Saccade: 3908 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,118316,760675,[ ],NA,NA,NA,NA,NA,NA,3908,53030,5120,-84410,4440,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,BOTH,354,4452,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4100 ms,0,[],[],NA,NA,NA,NA,596900,NA,NA,NA,4100,SPAN_NONE,51090,5115,-83360,4410,"0,43",8632,40456,126,4610,4486,TRUE,NA,220,[ ],NA,NA,NA,4672,50120,5130,-84510,4440,7,[],FALSE,Saccade: 4454 ms,0,[],[],NA,NA,NA,NA,NA,NA,129577,761217,[ ],NA,NA,NA,4454,49980,5120,-82630,4420,AFTER,912,3906,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2996 ms,0,[],[],NA,NA,NA,NA,580700,NA,NA,NA,2996,SPAN_NONE,51740,5115,-84140,4430,"3,44",7499,10458,NA,NA,NA,FALSE,UP,50,[ ],NA,NA,NA,2994,51690,5110,-82790,4420,5,[],FALSE,Saccade: 2946 ms,0,[],[],NA,NA,NA,NA,NA,NA,27246,759703,[ ],NA,NA,NA,2946,47180,5020,-68430,4230,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,0.43,8632,40456,126,4610,4486,TRUE,NA,220,[ ],NA,NA,NA,NA,NA,NA,4672,50120,5130,-84510,4440,7,[],FALSE,Saccade: 4454 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,129577,761217,[ ],NA,NA,NA,NA,NA,NA,4454,49980,5120,-82630,4420,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,BOTH,1280,5952,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4674 ms,1,[TRIAL OK],[5380],TRIAL OK,5380,NA,NA,578800,NA,NA,NA,4674,SPAN_NONE,50270,5130,-84690,4440,"1,09",10994,32187,68,6048,5982,TRUE,UP,170,[ ],NA,NA,NA,6122,49770,5170,-88950,4510,8,[],FALSE,Saccade: 5954 ms,0,[],[],NA,NA,NA,NA,NA,NA,90953,762713,[ ],NA,NA,NA,5954,51690,5130,-84350,4440,BOTH,354,4452,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4100 ms,0,[],[],NA,NA,NA,NA,596900,NA,NA,NA,4100,SPAN_NONE,51090,5115,-83360,4410,"0,81",-11464,36905,88,4030,3944,TRUE,DOWN,192,[ ],NA,NA,NA,4098,51310,5100,-81170,4390,6,[],FALSE,Saccade: 3908 ms,0,[],[],NA,NA,NA,NA,NA,NA,118316,760675,[ ],NA,NA,NA,3908,53030,5120,-84410,4440,Trial: 2,8,756743,NA,NA,NA,NA
anders,2,FALSE,1.09,10994,32187,68,6048,5982,TRUE,UP,170,[ ],NA,NA,NA,NA,NA,NA,6122,49770,5170,-88950,4510,8,[],FALSE,Saccade: 5954 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,90953,762713,[ ],NA,NA,NA,NA,NA,NA,5954,51690,5130,-84350,4440,anders.EDF,LEFT,TRUE,763120,NA,Full Trial Period,TRUE,756743,BEFORE,252,6374,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 6124 ms,0,[],[],NA,NA,NA,NA,603000,NA,NA,NA,6124,SPAN_NONE,50360,5165,-87140,4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOTH,1280,5952,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4674 ms,1,[TRIAL OK],[5380],TRIAL OK,5380,NA,NA,578800,NA,NA,NA,4674,SPAN_NONE,50270,5130,-84690,4440,"0,43",8632,40456,126,4610,4486,TRUE,NA,220,[ ],NA,NA,NA,4672,50120,5130,-84510,4440,7,[],FALSE,Saccade: 4454 ms,0,[],[],NA,NA,NA,NA,NA,NA,129577,761217,[ ],NA,NA,NA,4454,49980,5120,-82630,4420,Trial: 2,8,756743,NA,NA,NA,NA
